regiao;municipio;atividade;produção;ano;valor
Planalto;Cacique Doble;Grãos;Alta;2015;31183
Planalto;Cacique Doble;Grãos;Alta;2016;35500
Planalto;Cacique Doble;Grãos;Alta;2017;38400
Planalto;Cacique Doble;Grãos;Alta;2018;38400
Planalto;Cacique Doble;Grãos;Baixa;2015;22433
Planalto;Cacique Doble;Grãos;Baixa;2016;26700
Planalto;Cacique Doble;Grãos;Baixa;2017;25400
Planalto;Cacique Doble;Grãos;Baixa;2018;25400
Planalto;Cacique Doble;Pastagem;Baixa;2015;13022
Planalto;Cacique Doble;Pastagem;Baixa;2016;14000
Planalto;Cacique Doble;Pastagem;Baixa;2017;14000
Planalto;Cacique Doble;Pastagem;Baixa;2018;14000
Planalto;Caiçara;Grãos;Alta;2015;31183
Planalto;Caiçara;Grãos;Alta;2016;35500
Planalto;Caiçara;Grãos;Alta;2017;38400
Planalto;Caiçara;Grãos;Alta;2018;38400
Planalto;Caiçara;Grãos;Baixa;2015;22433
Planalto;Caiçara;Grãos;Baixa;2016;26700
Planalto;Caiçara;Grãos;Baixa;2017;25400
Planalto;Caiçara;Grãos;Baixa;2018;25400
Planalto;Caiçara;Pastagem;Baixa;2015;13022
Planalto;Caiçara;Pastagem;Baixa;2016;14000
Planalto;Caiçara;Pastagem;Baixa;2017;14000
Planalto;Caiçara;Pastagem;Baixa;2018;14000
Planalto;Campina das Missões;Grãos;Alta;2015;31183
Planalto;Campina das Missões;Grãos;Alta;2016;35500
Planalto;Campina das Missões;Grãos;Alta;2017;38400
Planalto;Campina das Missões;Grãos;Alta;2018;38400
Planalto;Campina das Missões;Grãos;Baixa;2015;22433
Planalto;Campina das Missões;Grãos;Baixa;2016;26700
Planalto;Campina das Missões;Grãos;Baixa;2017;25400
Planalto;Campina das Missões;Grãos;Baixa;2018;25400
Planalto;Campina das Missões;Pastagem;Baixa;2015;13022
Planalto;Campina das Missões;Pastagem;Baixa;2016;14000
Planalto;Campina das Missões;Pastagem;Baixa;2017;14000
Planalto;Campina das Missões;Pastagem;Baixa;2018;14000
Planalto;Campinas do Sul;Grãos;Alta;2015;31183
Planalto;Campinas do Sul;Grãos;Alta;2016;35500
Planalto;Campinas do Sul;Grãos;Alta;2017;38400
Planalto;Campinas do Sul;Grãos;Alta;2018;38400
Planalto;Campinas do Sul;Grãos;Baixa;2015;22433
Planalto;Campinas do Sul;Grãos;Baixa;2016;26700
Planalto;Campinas do Sul;Grãos;Baixa;2017;25400
Planalto;Campinas do Sul;Grãos;Baixa;2018;25400
Planalto;Campinas do Sul;Pastagem;Baixa;2015;13022
Planalto;Campinas do Sul;Pastagem;Baixa;2016;14000
Planalto;Campinas do Sul;Pastagem;Baixa;2017;14000
Planalto;Campinas do Sul;Pastagem;Baixa;2018;14000
Planalto;Campo Novo;Grãos;Alta;2015;31183
Planalto;Campo Novo;Grãos;Alta;2016;35500
Planalto;Campo Novo;Grãos;Alta;2017;38400
Planalto;Campo Novo;Grãos;Alta;2018;38400
Planalto;Campo Novo;Grãos;Baixa;2015;22433
Planalto;Campo Novo;Grãos;Baixa;2016;26700
Planalto;Campo Novo;Grãos;Baixa;2017;25400
Planalto;Campo Novo;Grãos;Baixa;2018;25400
Planalto;Campo Novo;Pastagem;Baixa;2015;13022
Planalto;Campo Novo;Pastagem;Baixa;2016;14000
Planalto;Campo Novo;Pastagem;Baixa;2017;14000
Planalto;Campo Novo;Pastagem;Baixa;2018;14000
Planalto;Campos Borges;Grãos;Alta;2015;31183
Planalto;Campos Borges;Grãos;Alta;2016;35500
Planalto;Campos Borges;Grãos;Alta;2017;38400
Planalto;Campos Borges;Grãos;Alta;2018;38400
Planalto;Campos Borges;Grãos;Baixa;2015;22433
Planalto;Campos Borges;Grãos;Baixa;2016;26700
Planalto;Campos Borges;Grãos;Baixa;2017;25400
Planalto;Campos Borges;Grãos;Baixa;2018;25400
Planalto;Campos Borges;Pastagem;Baixa;2015;13022
Planalto;Campos Borges;Pastagem;Baixa;2016;14000
Planalto;Campos Borges;Pastagem;Baixa;2017;14000
Planalto;Campos Borges;Pastagem;Baixa;2018;14000
Planalto;Cândido Godói;Grãos;Alta;2015;31183
Planalto;Cândido Godói;Grãos;Alta;2016;35500
Planalto;Cândido Godói;Grãos;Alta;2017;38400
Planalto;Cândido Godói;Grãos;Alta;2018;38400
Planalto;Cândido Godói;Grãos;Baixa;2015;22433
Planalto;Cândido Godói;Grãos;Baixa;2016;26700
Planalto;Cândido Godói;Grãos;Baixa;2017;25400
Planalto;Cândido Godói;Grãos;Baixa;2018;25400
Planalto;Cândido Godói;Pastagem;Baixa;2015;13022
Planalto;Cândido Godói;Pastagem;Baixa;2016;14000
Planalto;Cândido Godói;Pastagem;Baixa;2017;14000
Planalto;Cândido Godói;Pastagem;Baixa;2018;14000
Planalto;Carazinho;Grãos;Alta;2015;31183
Planalto;Carazinho;Grãos;Alta;2016;35500
Planalto;Carazinho;Grãos;Alta;2017;38400
Planalto;Carazinho;Grãos;Alta;2018;38400
Planalto;Carazinho;Grãos;Baixa;2015;22433
Planalto;Carazinho;Grãos;Baixa;2016;26700
Planalto;Carazinho;Grãos;Baixa;2017;25400
Planalto;Carazinho;Grãos;Baixa;2018;25400
Planalto;Carazinho;Pastagem;Baixa;2015;13022
Planalto;Carazinho;Pastagem;Baixa;2016;14000
Planalto;Carazinho;Pastagem;Baixa;2017;14000
Planalto;Carazinho;Pastagem;Baixa;2018;14000
Planalto;Carlos Gomes;Grãos;Alta;2015;31183
Planalto;Carlos Gomes;Grãos;Alta;2016;35500
Planalto;Carlos Gomes;Grãos;Alta;2017;38400
Planalto;Carlos Gomes;Grãos;Alta;2018;38400
Planalto;Carlos Gomes;Grãos;Baixa;2015;22433
Planalto;Carlos Gomes;Grãos;Baixa;2016;26700
Planalto;Carlos Gomes;Grãos;Baixa;2017;25400
Planalto;Carlos Gomes;Grãos;Baixa;2018;25400
Planalto;Carlos Gomes;Pastagem;Baixa;2015;13022
Planalto;Carlos Gomes;Pastagem;Baixa;2016;14000
Planalto;Carlos Gomes;Pastagem;Baixa;2017;14000
Planalto;Carlos Gomes;Pastagem;Baixa;2018;14000
Planalto;Caseiros;Grãos;Alta;2015;31183
Planalto;Caseiros;Grãos;Alta;2016;35500
Planalto;Caseiros;Grãos;Alta;2017;38400
Planalto;Caseiros;Grãos;Alta;2018;38400
Planalto;Caseiros;Grãos;Baixa;2015;22433
Planalto;Caseiros;Grãos;Baixa;2016;26700
Planalto;Caseiros;Grãos;Baixa;2017;25400
Planalto;Caseiros;Grãos;Baixa;2018;25400
Planalto;Caseiros;Pastagem;Baixa;2015;13022
Planalto;Caseiros;Pastagem;Baixa;2016;14000
Planalto;Caseiros;Pastagem;Baixa;2017;14000
Planalto;Caseiros;Pastagem;Baixa;2018;14000
Planalto;Catuípe;Grãos;Alta;2015;31183
Planalto;Catuípe;Grãos;Alta;2016;35500
Planalto;Catuípe;Grãos;Alta;2017;38400
Planalto;Catuípe;Grãos;Alta;2018;38400
Planalto;Catuípe;Grãos;Baixa;2015;22433
Planalto;Catuípe;Grãos;Baixa;2016;26700
Planalto;Catuípe;Grãos;Baixa;2017;25400
Planalto;Catuípe;Grãos;Baixa;2018;25400
Planalto;Catuípe;Pastagem;Baixa;2015;13022
Planalto;Catuípe;Pastagem;Baixa;2016;14000
Planalto;Catuípe;Pastagem;Baixa;2017;14000
Planalto;Catuípe;Pastagem;Baixa;2018;14000
Planalto;Centenário;Grãos;Alta;2015;31183
Planalto;Centenário;Grãos;Alta;2016;35500
Planalto;Centenário;Grãos;Alta;2017;38400
Planalto;Centenário;Grãos;Alta;2018;38400
Planalto;Centenário;Grãos;Baixa;2015;22433
Planalto;Centenário;Grãos;Baixa;2016;26700
Planalto;Centenário;Grãos;Baixa;2017;25400
Planalto;Centenário;Grãos;Baixa;2018;25400
Planalto;Centenário;Pastagem;Baixa;2015;13022
Planalto;Centenário;Pastagem;Baixa;2016;14000
Planalto;Centenário;Pastagem;Baixa;2017;14000
Planalto;Centenário;Pastagem;Baixa;2018;14000
Planalto;Cerro Grande;Grãos;Alta;2015;31183
Planalto;Cerro Grande;Grãos;Alta;2016;35500
Planalto;Cerro Grande;Grãos;Alta;2017;38400
Planalto;Cerro Grande;Grãos;Alta;2018;38400
Planalto;Cerro Grande;Grãos;Baixa;2015;22433
Planalto;Cerro Grande;Grãos;Baixa;2016;26700
Planalto;Cerro Grande;Grãos;Baixa;2017;25400
Planalto;Cerro Grande;Grãos;Baixa;2018;25400
Planalto;Cerro Grande;Pastagem;Baixa;2015;13022
Planalto;Cerro Grande;Pastagem;Baixa;2016;14000
Planalto;Cerro Grande;Pastagem;Baixa;2017;14000
Planalto;Cerro Grande;Pastagem;Baixa;2018;14000
Planalto;Chapada;Grãos;Alta;2015;31183
Planalto;Chapada;Grãos;Alta;2016;35500
Planalto;Chapada;Grãos;Alta;2017;38400
Planalto;Chapada;Grãos;Alta;2018;38400
Planalto;Chapada;Grãos;Baixa;2015;22433
Planalto;Chapada;Grãos;Baixa;2016;26700
Planalto;Chapada;Grãos;Baixa;2017;25400
Planalto;Chapada;Grãos;Baixa;2018;25400
Planalto;Chapada;Pastagem;Baixa;2015;13022
Planalto;Chapada;Pastagem;Baixa;2016;14000
Planalto;Chapada;Pastagem;Baixa;2017;14000
Planalto;Chapada;Pastagem;Baixa;2018;14000
Planalto;Charrua;Grãos;Alta;2015;31183
Planalto;Charrua;Grãos;Alta;2016;35500
Planalto;Charrua;Grãos;Alta;2017;38400
Planalto;Charrua;Grãos;Alta;2018;38400
Planalto;Charrua;Grãos;Baixa;2015;22433
Planalto;Charrua;Grãos;Baixa;2016;26700
Planalto;Charrua;Grãos;Baixa;2017;25400
Planalto;Charrua;Grãos;Baixa;2018;25400
Planalto;Charrua;Pastagem;Baixa;2015;13022
Planalto;Charrua;Pastagem;Baixa;2016;14000
Planalto;Charrua;Pastagem;Baixa;2017;14000
Planalto;Charrua;Pastagem;Baixa;2018;14000
Planalto;Chiapetta;Grãos;Alta;2015;31183
Planalto;Chiapetta;Grãos;Alta;2016;35500
Planalto;Chiapetta;Grãos;Alta;2017;38400
Planalto;Chiapetta;Grãos;Alta;2018;38400
Planalto;Chiapetta;Grãos;Baixa;2015;22433
Planalto;Chiapetta;Grãos;Baixa;2016;26700
Planalto;Chiapetta;Grãos;Baixa;2017;25400
Planalto;Chiapetta;Grãos;Baixa;2018;25400
Planalto;Chiapetta;Pastagem;Baixa;2015;13022
Planalto;Chiapetta;Pastagem;Baixa;2016;14000
Planalto;Chiapetta;Pastagem;Baixa;2017;14000
Planalto;Chiapetta;Pastagem;Baixa;2018;14000
Planalto;Ciríaco;Grãos;Alta;2015;31183
Planalto;Ciríaco;Grãos;Alta;2016;35500
Planalto;Ciríaco;Grãos;Alta;2017;38400
Planalto;Ciríaco;Grãos;Alta;2018;38400
Planalto;Ciríaco;Grãos;Baixa;2015;22433
Planalto;Ciríaco;Grãos;Baixa;2016;26700
Planalto;Ciríaco;Grãos;Baixa;2017;25400
Planalto;Ciríaco;Grãos;Baixa;2018;25400
Planalto;Ciríaco;Pastagem;Baixa;2015;13022
Planalto;Ciríaco;Pastagem;Baixa;2016;14000
Planalto;Ciríaco;Pastagem;Baixa;2017;14000
Planalto;Ciríaco;Pastagem;Baixa;2018;14000
Planalto;Colorado;Grãos;Alta;2015;31183
Planalto;Colorado;Grãos;Alta;2016;35500
Planalto;Colorado;Grãos;Alta;2017;38400
Planalto;Colorado;Grãos;Alta;2018;38400
Planalto;Colorado;Grãos;Baixa;2015;22433
Planalto;Colorado;Grãos;Baixa;2016;26700
Planalto;Colorado;Grãos;Baixa;2017;25400
Planalto;Colorado;Grãos;Baixa;2018;25400
Planalto;Colorado;Pastagem;Baixa;2015;13022
Planalto;Colorado;Pastagem;Baixa;2016;14000
Planalto;Colorado;Pastagem;Baixa;2017;14000
Planalto;Colorado;Pastagem;Baixa;2018;14000
Planalto;Condor;Grãos;Alta;2015;31183
Planalto;Condor;Grãos;Alta;2016;35500
Planalto;Condor;Grãos;Alta;2017;38400
Planalto;Condor;Grãos;Alta;2018;38400
Planalto;Condor;Grãos;Baixa;2015;22433
Planalto;Condor;Grãos;Baixa;2016;26700
Planalto;Condor;Grãos;Baixa;2017;25400
Planalto;Condor;Grãos;Baixa;2018;25400
Planalto;Condor;Pastagem;Baixa;2015;13022
Planalto;Condor;Pastagem;Baixa;2016;14000
Planalto;Condor;Pastagem;Baixa;2017;14000
Planalto;Condor;Pastagem;Baixa;2018;14000
Planalto;Constantina;Grãos;Alta;2015;31183
Planalto;Constantina;Grãos;Alta;2016;35500
Planalto;Constantina;Grãos;Alta;2017;38400
Planalto;Constantina;Grãos;Alta;2018;38400
Planalto;Constantina;Grãos;Baixa;2015;22433
Planalto;Constantina;Grãos;Baixa;2016;26700
Planalto;Constantina;Grãos;Baixa;2017;25400
Planalto;Constantina;Grãos;Baixa;2018;25400
Planalto;Constantina;Pastagem;Baixa;2015;13022
Planalto;Constantina;Pastagem;Baixa;2016;14000
Planalto;Constantina;Pastagem;Baixa;2017;14000
Planalto;Constantina;Pastagem;Baixa;2018;14000
Planalto;Coqueiros do Sul;Grãos;Alta;2015;31183
Planalto;Coqueiros do Sul;Grãos;Alta;2016;35500
Planalto;Coqueiros do Sul;Grãos;Alta;2017;38400
Planalto;Coqueiros do Sul;Grãos;Alta;2018;38400
Planalto;Coqueiros do Sul;Grãos;Baixa;2015;22433
Planalto;Coqueiros do Sul;Grãos;Baixa;2016;26700
Planalto;Coqueiros do Sul;Grãos;Baixa;2017;25400
Planalto;Coqueiros do Sul;Grãos;Baixa;2018;25400
Planalto;Coqueiros do Sul;Pastagem;Baixa;2015;13022
Planalto;Coqueiros do Sul;Pastagem;Baixa;2016;14000
Planalto;Coqueiros do Sul;Pastagem;Baixa;2017;14000
Planalto;Coqueiros do Sul;Pastagem;Baixa;2018;14000
Planalto;Coronel Barros;Grãos;Alta;2015;31183
Planalto;Coronel Barros;Grãos;Alta;2016;35500
Planalto;Coronel Barros;Grãos;Alta;2017;38400
Planalto;Coronel Barros;Grãos;Alta;2018;38400
Planalto;Coronel Barros;Grãos;Baixa;2015;22433
Planalto;Coronel Barros;Grãos;Baixa;2016;26700
Planalto;Coronel Barros;Grãos;Baixa;2017;25400
Planalto;Coronel Barros;Grãos;Baixa;2018;25400
Planalto;Coronel Barros;Pastagem;Baixa;2015;13022
Planalto;Coronel Barros;Pastagem;Baixa;2016;14000
Planalto;Coronel Barros;Pastagem;Baixa;2017;14000
Planalto;Coronel Barros;Pastagem;Baixa;2018;14000
Planalto;Coronel Bicaco;Grãos;Alta;2015;31183
Planalto;Coronel Bicaco;Grãos;Alta;2016;35500
Planalto;Coronel Bicaco;Grãos;Alta;2017;38400
Planalto;Coronel Bicaco;Grãos;Alta;2018;38400
Planalto;Coronel Bicaco;Grãos;Baixa;2015;22433
Planalto;Coronel Bicaco;Grãos;Baixa;2016;26700
Planalto;Coronel Bicaco;Grãos;Baixa;2017;25400
Planalto;Coronel Bicaco;Grãos;Baixa;2018;25400
Planalto;Coronel Bicaco;Pastagem;Baixa;2015;13022
Planalto;Coronel Bicaco;Pastagem;Baixa;2016;14000
Planalto;Coronel Bicaco;Pastagem;Baixa;2017;14000
Planalto;Coronel Bicaco;Pastagem;Baixa;2018;14000
Planalto;Coxilha;Grãos;Alta;2015;31183
Planalto;Coxilha;Grãos;Alta;2016;35500
Planalto;Coxilha;Grãos;Alta;2017;38400
Planalto;Coxilha;Grãos;Alta;2018;38400
Planalto;Coxilha;Grãos;Baixa;2015;22433
Planalto;Coxilha;Grãos;Baixa;2016;26700
Planalto;Coxilha;Grãos;Baixa;2017;25400
Planalto;Coxilha;Grãos;Baixa;2018;25400
Planalto;Coxilha;Pastagem;Baixa;2015;13022
Planalto;Coxilha;Pastagem;Baixa;2016;14000
Planalto;Coxilha;Pastagem;Baixa;2017;14000
Planalto;Coxilha;Pastagem;Baixa;2018;14000
Planalto;Crissiumal;Grãos;Alta;2015;31183
Planalto;Crissiumal;Grãos;Alta;2016;35500
Planalto;Crissiumal;Grãos;Alta;2017;38400
Planalto;Crissiumal;Grãos;Alta;2018;38400
Planalto;Crissiumal;Grãos;Baixa;2015;22433
Planalto;Crissiumal;Grãos;Baixa;2016;26700
Planalto;Crissiumal;Grãos;Baixa;2017;25400
Planalto;Crissiumal;Grãos;Baixa;2018;25400
Planalto;Crissiumal;Pastagem;Baixa;2015;13022
Planalto;Crissiumal;Pastagem;Baixa;2016;14000
Planalto;Crissiumal;Pastagem;Baixa;2017;14000
Planalto;Crissiumal;Pastagem;Baixa;2018;14000
Planalto;Cristal do Sul;Grãos;Alta;2015;31183
Planalto;Cristal do Sul;Grãos;Alta;2016;35500
Planalto;Cristal do Sul;Grãos;Alta;2017;38400
Planalto;Cristal do Sul;Grãos;Alta;2018;38400
Planalto;Cristal do Sul;Grãos;Baixa;2015;22433
Planalto;Cristal do Sul;Grãos;Baixa;2016;26700
Planalto;Cristal do Sul;Grãos;Baixa;2017;25400
Planalto;Cristal do Sul;Grãos;Baixa;2018;25400
Planalto;Cristal do Sul;Pastagem;Baixa;2015;13022
Planalto;Cristal do Sul;Pastagem;Baixa;2016;14000
Planalto;Cristal do Sul;Pastagem;Baixa;2017;14000
Planalto;Cristal do Sul;Pastagem;Baixa;2018;14000
Planalto;Cruz Alta;Grãos;Alta;2015;31183
Planalto;Cruz Alta;Grãos;Alta;2016;35500
Planalto;Cruz Alta;Grãos;Alta;2017;38400
Planalto;Cruz Alta;Grãos;Alta;2018;38400
Planalto;Cruz Alta;Grãos;Baixa;2015;22433
Planalto;Cruz Alta;Grãos;Baixa;2016;26700
Planalto;Cruz Alta;Grãos;Baixa;2017;25400
Planalto;Cruz Alta;Grãos;Baixa;2018;25400
Planalto;Cruz Alta;Pastagem;Baixa;2015;13022
Planalto;Cruz Alta;Pastagem;Baixa;2016;14000
Planalto;Cruz Alta;Pastagem;Baixa;2017;14000
Planalto;Cruz Alta;Pastagem;Baixa;2018;14000
Planalto;Cruzaltense;Grãos;Alta;2015;31183
Planalto;Cruzaltense;Grãos;Alta;2016;35500
Planalto;Cruzaltense;Grãos;Alta;2017;38400
Planalto;Cruzaltense;Grãos;Alta;2018;38400
Planalto;Cruzaltense;Grãos;Baixa;2015;22433
Planalto;Cruzaltense;Grãos;Baixa;2016;26700
Planalto;Cruzaltense;Grãos;Baixa;2017;25400
Planalto;Cruzaltense;Grãos;Baixa;2018;25400
Planalto;Cruzaltense;Pastagem;Baixa;2015;13022
Planalto;Cruzaltense;Pastagem;Baixa;2016;14000
Planalto;Cruzaltense;Pastagem;Baixa;2017;14000
Planalto;Cruzaltense;Pastagem;Baixa;2018;14000
Planalto;Derrubadas;Grãos;Alta;2015;31183
Planalto;Derrubadas;Grãos;Alta;2016;35500
Planalto;Derrubadas;Grãos;Alta;2017;38400
Planalto;Derrubadas;Grãos;Alta;2018;38400
Planalto;Derrubadas;Grãos;Baixa;2015;22433
Planalto;Derrubadas;Grãos;Baixa;2016;26700
Planalto;Derrubadas;Grãos;Baixa;2017;25400
Planalto;Derrubadas;Grãos;Baixa;2018;25400
Planalto;Derrubadas;Pastagem;Baixa;2015;13022
Planalto;Derrubadas;Pastagem;Baixa;2016;14000
Planalto;Derrubadas;Pastagem;Baixa;2017;14000
Planalto;Derrubadas;Pastagem;Baixa;2018;14000
Planalto;Dois Irmãos das Missões;Grãos;Alta;2015;31183
Planalto;Dois Irmãos das Missões;Grãos;Alta;2016;35500
Planalto;Dois Irmãos das Missões;Grãos;Alta;2017;38400
Planalto;Dois Irmãos das Missões;Grãos;Alta;2018;38400
Planalto;Dois Irmãos das Missões;Grãos;Baixa;2015;22433
Planalto;Dois Irmãos das Missões;Grãos;Baixa;2016;26700
Planalto;Dois Irmãos das Missões;Grãos;Baixa;2017;25400
Planalto;Dois Irmãos das Missões;Grãos;Baixa;2018;25400
Planalto;Dois Irmãos das Missões;Pastagem;Baixa;2015;13022
Planalto;Dois Irmãos das Missões;Pastagem;Baixa;2016;14000
Planalto;Dois Irmãos das Missões;Pastagem;Baixa;2017;14000
Planalto;Dois Irmãos das Missões;Pastagem;Baixa;2018;14000
Planalto;Doutor Maurício Cardoso;Grãos;Alta;2015;31183
Planalto;Doutor Maurício Cardoso;Grãos;Alta;2016;35500
Planalto;Doutor Maurício Cardoso;Grãos;Alta;2017;38400
Planalto;Doutor Maurício Cardoso;Grãos;Alta;2018;38400
Planalto;Doutor Maurício Cardoso;Grãos;Baixa;2015;22433
Planalto;Doutor Maurício Cardoso;Grãos;Baixa;2016;26700
Planalto;Doutor Maurício Cardoso;Grãos;Baixa;2017;25400
Planalto;Doutor Maurício Cardoso;Grãos;Baixa;2018;25400
Planalto;Doutor Maurício Cardoso;Pastagem;Baixa;2015;13022
Planalto;Doutor Maurício Cardoso;Pastagem;Baixa;2016;14000
Planalto;Doutor Maurício Cardoso;Pastagem;Baixa;2017;14000
Planalto;Doutor Maurício Cardoso;Pastagem;Baixa;2018;14000
Planalto;Engenho Velho;Grãos;Alta;2015;31183
Planalto;Engenho Velho;Grãos;Alta;2016;35500
Planalto;Engenho Velho;Grãos;Alta;2017;38400
Planalto;Engenho Velho;Grãos;Alta;2018;38400
Planalto;Engenho Velho;Grãos;Baixa;2015;22433
Planalto;Engenho Velho;Grãos;Baixa;2016;26700
Planalto;Engenho Velho;Grãos;Baixa;2017;25400
Planalto;Engenho Velho;Grãos;Baixa;2018;25400
Planalto;Engenho Velho;Pastagem;Baixa;2015;13022
Planalto;Engenho Velho;Pastagem;Baixa;2016;14000
Planalto;Engenho Velho;Pastagem;Baixa;2017;14000
Planalto;Engenho Velho;Pastagem;Baixa;2018;14000
Planalto;Entre Rios do Sul;Grãos;Alta;2015;31183
Planalto;Entre Rios do Sul;Grãos;Alta;2016;35500
Planalto;Entre Rios do Sul;Grãos;Alta;2017;38400
Planalto;Entre Rios do Sul;Grãos;Alta;2018;38400
Planalto;Entre Rios do Sul;Grãos;Baixa;2015;22433
Planalto;Entre Rios do Sul;Grãos;Baixa;2016;26700
Planalto;Entre Rios do Sul;Grãos;Baixa;2017;25400
Planalto;Entre Rios do Sul;Grãos;Baixa;2018;25400
Planalto;Entre Rios do Sul;Pastagem;Baixa;2015;13022
Planalto;Entre Rios do Sul;Pastagem;Baixa;2016;14000
Planalto;Entre Rios do Sul;Pastagem;Baixa;2017;14000
Planalto;Entre Rios do Sul;Pastagem;Baixa;2018;14000
Planalto;Erebango;Grãos;Alta;2015;31183
Planalto;Erebango;Grãos;Alta;2016;35500
Planalto;Erebango;Grãos;Alta;2017;38400
Planalto;Erebango;Grãos;Alta;2018;38400
Planalto;Erebango;Grãos;Baixa;2015;22433
Planalto;Erebango;Grãos;Baixa;2016;26700
Planalto;Erebango;Grãos;Baixa;2017;25400
Planalto;Erebango;Grãos;Baixa;2018;25400
Planalto;Erebango;Pastagem;Baixa;2015;13022
Planalto;Erebango;Pastagem;Baixa;2016;14000
Planalto;Erebango;Pastagem;Baixa;2017;14000
Planalto;Erebango;Pastagem;Baixa;2018;14000
Planalto;Erechim;Grãos;Alta;2015;31183
Planalto;Erechim;Grãos;Alta;2016;35500
Planalto;Erechim;Grãos;Alta;2017;38400
Planalto;Erechim;Grãos;Alta;2018;38400
Planalto;Erechim;Grãos;Baixa;2015;22433
Planalto;Erechim;Grãos;Baixa;2016;26700
Planalto;Erechim;Grãos;Baixa;2017;25400
Planalto;Erechim;Grãos;Baixa;2018;25400
Planalto;Erechim;Pastagem;Baixa;2015;13022
Planalto;Erechim;Pastagem;Baixa;2016;14000
Planalto;Erechim;Pastagem;Baixa;2017;14000
Planalto;Erechim;Pastagem;Baixa;2018;14000
Planalto;Ernestina;Grãos;Alta;2015;31183
Planalto;Ernestina;Grãos;Alta;2016;35500
Planalto;Ernestina;Grãos;Alta;2017;38400
Planalto;Ernestina;Grãos;Alta;2018;38400
Planalto;Ernestina;Grãos;Baixa;2015;22433
Planalto;Ernestina;Grãos;Baixa;2016;26700
Planalto;Ernestina;Grãos;Baixa;2017;25400
Planalto;Ernestina;Grãos;Baixa;2018;25400
Planalto;Ernestina;Pastagem;Baixa;2015;13022
Planalto;Ernestina;Pastagem;Baixa;2016;14000
Planalto;Ernestina;Pastagem;Baixa;2017;14000
Planalto;Ernestina;Pastagem;Baixa;2018;14000
Planalto;Erval Grande;Grãos;Alta;2015;31183
Planalto;Erval Grande;Grãos;Alta;2016;35500
Planalto;Erval Grande;Grãos;Alta;2017;38400
Planalto;Erval Grande;Grãos;Alta;2018;38400
Planalto;Erval Grande;Grãos;Baixa;2015;22433
Planalto;Erval Grande;Grãos;Baixa;2016;26700
Planalto;Erval Grande;Grãos;Baixa;2017;25400
Planalto;Erval Grande;Grãos;Baixa;2018;25400
Planalto;Erval Grande;Pastagem;Baixa;2015;13022
Planalto;Erval Grande;Pastagem;Baixa;2016;14000
Planalto;Erval Grande;Pastagem;Baixa;2017;14000
Planalto;Erval Grande;Pastagem;Baixa;2018;14000
Planalto;Erval Seco;Grãos;Alta;2015;31183
Planalto;Erval Seco;Grãos;Alta;2016;35500
Planalto;Erval Seco;Grãos;Alta;2017;38400
Planalto;Erval Seco;Grãos;Alta;2018;38400
Planalto;Erval Seco;Grãos;Baixa;2015;22433
Planalto;Erval Seco;Grãos;Baixa;2016;26700
Planalto;Erval Seco;Grãos;Baixa;2017;25400
Planalto;Erval Seco;Grãos;Baixa;2018;25400
Planalto;Erval Seco;Pastagem;Baixa;2015;13022
Planalto;Erval Seco;Pastagem;Baixa;2016;14000
Planalto;Erval Seco;Pastagem;Baixa;2017;14000
Planalto;Erval Seco;Pastagem;Baixa;2018;14000
Planalto;Esperança do Sul;Grãos;Alta;2015;31183
Planalto;Esperança do Sul;Grãos;Alta;2016;35500
Planalto;Esperança do Sul;Grãos;Alta;2017;38400
Planalto;Esperança do Sul;Grãos;Alta;2018;38400
Planalto;Esperança do Sul;Grãos;Baixa;2015;22433
Planalto;Esperança do Sul;Grãos;Baixa;2016;26700
Planalto;Esperança do Sul;Grãos;Baixa;2017;25400
Planalto;Esperança do Sul;Grãos;Baixa;2018;25400
Planalto;Esperança do Sul;Pastagem;Baixa;2015;13022
Planalto;Esperança do Sul;Pastagem;Baixa;2016;14000
Planalto;Esperança do Sul;Pastagem;Baixa;2017;14000
Planalto;Esperança do Sul;Pastagem;Baixa;2018;14000
Planalto;Espumoso;Grãos;Alta;2015;31183
Planalto;Espumoso;Grãos;Alta;2016;35500
Planalto;Espumoso;Grãos;Alta;2017;38400
Planalto;Espumoso;Grãos;Alta;2018;38400
Planalto;Espumoso;Grãos;Baixa;2015;22433
Planalto;Espumoso;Grãos;Baixa;2016;26700
Planalto;Espumoso;Grãos;Baixa;2017;25400
Planalto;Espumoso;Grãos;Baixa;2018;25400
Planalto;Espumoso;Pastagem;Baixa;2015;13022
Planalto;Espumoso;Pastagem;Baixa;2016;14000
Planalto;Espumoso;Pastagem;Baixa;2017;14000
Planalto;Espumoso;Pastagem;Baixa;2018;14000
Planalto;Estação;Grãos;Alta;2015;31183
Planalto;Estação;Grãos;Alta;2016;35500
Planalto;Estação;Grãos;Alta;2017;38400
Planalto;Estação;Grãos;Alta;2018;38400
Planalto;Estação;Grãos;Baixa;2015;22433
Planalto;Estação;Grãos;Baixa;2016;26700
Planalto;Estação;Grãos;Baixa;2017;25400
Planalto;Estação;Grãos;Baixa;2018;25400
Planalto;Estação;Pastagem;Baixa;2015;13022
Planalto;Estação;Pastagem;Baixa;2016;14000
